,ORO_fnf,SHA_fnf,FOL_fnf,YRS_fnf,MHB_fnf,PAR_fnf,NHG_fnf,NML_fnf,DNP_fnf,EXC_fnf,MIL_fnf,PFT_fnf,KWH_fnf,SUC_fnf,ISB_fnf,ORO_otf,SHA_otf,FOL_otf,YRS_otf,MHB_otf,PAR_otf,NHG_otf,NML_otf,DNP_otf,EXC_otf,MIL_otf,PFT_otf,KWH_otf,SUC_otf,ISB_otf
1980,12463.144565867684,13986.498226172895,7995.9347917758105,7397.6410874674275,476.94820662998563,4013.6940821072867,3123.04039449837,3753.90949643909,8228.076485935737,3423.6700608174942,6990.994794721426,12217.185138024477,1690.0247758679102,343.54462126410954,4371.412851115855,4512.626771201268,5559.879727355689,4458.362082491226,3386.0678246030234,193.26242195467884,1175.0610248791463,5.76959078336932,2606.846462561257,3278.3828818038737,1352.83484829266,2017.7071210083207,5981.285986685322,861.2914567714931,112.87569340225605,2125.9723246025733
1981,12411.70606343946,13507.30630038175,8182.300129462198,7381.045466554875,466.4831362709656,4013.6940821072867,5142.866719343206,4037.643189365258,7098.909073158334,4455.760656112845,7673.688978197691,11847.129925327512,1951.9149458525808,367.23483504794933,4458.7461806061165,5431.535817844324,5003.782886796989,4256.578717550089,3368.9085088970483,182.55883652385302,1429.5902300544274,6.09025421049489,2518.659277704075,2828.3144779657355,1164.322640992717,2223.682874442233,5799.930812631696,994.7545015117,104.38354289144587,2168.326604583445
1982,12535.389653547772,13067.04032934675,7354.9673008891,7660.881970907901,397.2876710543015,4013.6940821072867,6093.479736414956,6197.645765714654,6972.128233621574,4625.953078780754,10709.8724803279,11711.159084174575,2143.339405614616,413.9578774438265,4774.854862348045,5468.3605369731,5133.8436461654555,4352.277661492803,3368.9085088970483,167.51329937364252,1644.4738220657407,11.53918156673864,2308.507552280263,2777.858091381602,1484.183161410485,2426.0518384430457,5733.640000903762,1092.33910092845,99.41431689753588,2322.016472155611
1983,10378.440315771006,12446.23846470136,8172.066194733755,7858.312633488257,382.23756986908876,4013.6940821072867,6517.483320219976,5764.264947542188,7692.7341667305145,4625.953078780754,9348.955158405694,11226.900984012733,1949.0490448498156,378.43473056754465,4695.432160529002,5393.057293964256,4711.291335315448,4143.159920099895,3368.9085088970483,161.43967085601452,1630.2210603084466,6.731110883767841,2982.0995732200477,3064.9530076760734,1747.9353240649634,2297.9784172557647,5496.641762083681,993.3229425960507,92.99420526979517,2283.4877400439796
1984,2294.2728004390815,12769.055434316962,8655.215639544998,7671.182701129485,378.9475477495307,4013.6940821072867,5686.07415766992,5162.8472542721875,8971.993734701435,4101.3639848144085,8645.969309022577,10537.582450557598,1985.9807588029787,361.3183685017283,4656.828297493451,5222.7705314061905,5041.74146779571,3904.9393729463577,3368.9085088970483,226.53613592850274,1507.516249317488,10.577661466340116,2164.6210086854558,3574.5817458682895,1995.2277156883526,2554.7731858757934,5159.005140692176,1012.1419775080218,86.98666775593996,2264.6636156080367
1985,13732.924226932944,13436.165762379143,8854.50805267784,7878.914093931426,382.5525719869188,4013.6940821072867,7111.490713427245,4841.348130998845,11292.083098224146,4267.113633396609,8904.258141158938,10287.093244350104,2021.1988412287149,382.3790415983587,4737.8331248467375,5208.106795944732,5238.574492018523,3661.4967497591592,3368.9085088970483,223.93315227809077,1374.6542977638603,8.974814511690454,1886.4153990982709,4499.081230675405,1955.0843462598261,2416.9808710065104,5036.384312780917,1030.0961122417882,88.43755338977068,2304.0424694683884
1986,10721.171011725353,13483.145362946903,9142.67410950506,8228.566658675187,377.61753880758164,4013.6940821072867,8452.408334333748,5468.91441962841,11990.195656576567,4128.7041330341535,9284.6408952772,9495.559971838009,2346.1388332742263,489.3136962115386,4803.649547071284,5337.875342096136,4812.53841082829,3669.8286014083715,3368.9085088970483,190.37143311045378,1277.8884210055255,8.974814511690454,1801.4728370801743,4777.008086891691,1939.3832420297695,2159.602968765561,4648.943713666352,1195.6797601518726,89.05870663900943,2336.1649269735944
1987,14045.600966412374,14294.550178467201,8815.726826338478,8343.591479482871,364.527450799978,4013.6940821072867,8791.912983287944,5447.052479245823,13425.681936492785,4081.884129207841,9077.941044259953,7508.997589610562,2248.4322908397376,446.87583123185453,4464.125407422546,5663.730004925766,4394.195655806056,3229.766014302084,3368.9085088970483,174.17022954962613,1236.6591676463026,9.616141365941596,1586.953350142209,5349.210437925221,2184.0038070930023,1634.6531246883185,3676.220507378719,1145.9032636889888,88.43755338977068,2170.907331320631
1988,14316.664535388072,14125.423616423268,9546.106589063165,9254.061578512863,352.73237149900893,4013.6940821072867,8554.511213945158,5246.437026323257,13249.824642941798,4184.067933179135,9077.941044259953,6874.887634349776,1995.642095173126,408.04141089760543,4448.304152080107,5364.115710816641,4818.85274456995,3216.2120866192095,2097.670632991428,160.2803588100327,1118.0499778499693,15.385732149310915,1504.215467745542,5279.007460403461,2432.8795033446327,1488.4593661694814,3365.8215096661006,1017.0629612805657,86.57180156364396,2163.1955126000994
1989,13668.770589073025,13356.97157856492,10193.537617673104,9912.163787114048,352.38236914586446,4013.6940821072867,9674.625070568856,5665.671883071695,13430.58958189421,5151.909180158087,8264.898701822729,7585.343166313602,2138.7894184555867,392.23981917539373,4257.183387543446,5272.825688545304,5334.886226216043,2891.6219223696116,2097.670632991428,152.47140785879674,1248.345340121632,12.500701667137161,1368.3988835197408,5351.133807172393,2632.5408140684385,1498.091869685422,3713.6593595981226,1090.0128176905203,91.54331963596444,2070.289350061413
1990,13278.64711560054,16662.993184233233,10514.021363116459,10426.055772613061,353.362375734669,4013.6940821072867,9640.423120748286,6209.648399650191,13880.866047474767,5968.354356370205,11101.94873683316,9110.046357246625,2688.6878665326053,418.5595736464428,5066.915235969466,5049.727427595971,4221.240974123547,2718.413288084577,2097.670632991428,147.26179492260803,1258.5570889668966,15.065068722185343,1368.3988835197408,5530.648270241735,2608.890201184089,1615.906458652811,4460.032074027157,1370.2702995729164,87.19295481288273,2464.168973138006
1991,11947.603620182561,13412.004824944295,9601.585287854201,10455.241174907549,329.772217132731,4013.6940821072867,9861.22688503109,5988.88566833583,13115.682335302901,5976.898152688875,12301.908437663735,10550.201554144878,3028.991451582632,457.0774751942686,5978.852393907641,4772.825385404593,4616.358593544268,2786.0655764757175,2097.670632991428,137.13786551477313,1174.5695503357913,11.85984499386421,2151.8089082439406,5225.4736830238535,2255.78028357326,1625.5389621687514,5165.187703444004,1543.6678732309188,86.98666775593996,2907.659272550616
1992,11831.433519192977,11807.987034130801,8825.96076106692,9318.155011002716,305.5135540362869,4013.6940821072867,9657.524095658571,4174.644682429472,12427.794038203449,5228.803347026119,12196.32298963995,11757.53428985783,2850.035138451184,437.64809122766616,6248.4465849428,4580.763526954512,4985.493092510798,2741.296542614104,2097.670632991428,159.12469239941564,1096.1520565293754,9.295477938816024,2151.8089082439406,4951.393565301911,2219.892045333131,1354.6409989390609,5756.309397660463,1452.495464790514,80.98142232049523,3038.578021853497
1993,11171.980358849114,12625.432084009813,8912.679892186887,8074.627968141517,289.4519460504866,4013.6940821072867,1408.7682537123114,5236.577719876207,12276.88394210969,5206.24772474483,10412.719949081807,13333.975805498698,2733.005923276401,414.2987438292054,5939.299255551544,4583.795502331881,3078.7094596266693,2677.3407799546567,2097.670632991428,175.32589596024323,1019.2635946356196,9.616141365941596,2151.8089082439406,4891.448557098398,2214.0536095164925,1223.4143366905082,6528.099314513681,1392.8471766384664,77.46078988200551,2888.4100872403133
1994,11406.054442932607,11225.439987090587,8998.32176701965,8146.160816902516,276.99536230207445,4013.6940821072867,882.6114933108515,4960.51713935883,12218.401167742735,5287.242913845823,10957.843516240438,15365.020527871306,2750.0536024371813,416.2708993446124,5968.410365381632,4611.414041678462,3769.8749794179134,2870.8509682581953,2097.670632991428,143.50314486157893,1006.5398647909853,9.616141365941596,10896.941011880814,4868.047564591144,2273.064692431558,1176.6340617678015,7522.461490432713,1401.5260025645894,74.56131069275453,2902.5281805672707
1995,9335.221249670507,10824.099970811729,9362.434392094789,8169.051328506035,268.1438027910505,4013.6940821072867,882.6114933108515,4764.188341413243,11209.062096850075,5287.242913845823,10637.991833301936,15220.847269386639,2805.1557196553003,407.3840257258031,6069.666399573241,4626.353411265137,3726.9810571038715,2788.6472769867405,1407.398160273809,123.53964560435755,969.3516243437924,15.065068722185343,939.7342892021663,4466.063391932294,2505.7115162437176,1145.6631872344863,7451.705494495122,1429.6203462842038,67.31146668042183,2951.7745190109795
1996,10422.365329080501,9791.891032622963,9863.897193788509,7915.538912497057,268.1438027910505,4013.6940821072867,271.56851127383635,4753.0430384731,11315.394413880907,5545.26556266966,11638.818067012733,15076.674010901974,2738.6786345396067,397.4989005498124,5790.57945533262,4285.118364248488,4259.925340609815,2515.0456978298575,1407.398160273809,111.38874293373684,1028.9292606549343,9.936334612088976,944.1436484450253,4508.377515370067,2483.1164397781954,1253.175748898952,7381.292974265968,1395.7401186138407,65.65429398964834,2816.058654126036
1997,10225.280729889217,10161.016465655357,10008.788164417521,7840.000224205442,264.5387785536624,4013.6940821072867,594.0576901922992,5105.834743078381,11379.602774549525,4963.6039092945975,11989.623138622701,13894.57948236358,2575.6472764647633,376.12170866675865,5869.685732044813,4182.582469668364,4111.574786955157,2418.8186787826157,1407.398160273809,106.17912999754812,1088.9983715094309,8.013294411291932,1158.2887558246348,4533.701877124492,2501.4563850553204,1256.2641973356776,6802.536405553165,1312.6500532180382,63.99712129887485,2854.5873862376675
1998,9156.631392925325,9669.74407114679,9342.505150781506,7257.43670389587,244.87214633047395,4013.6940821072867,16.97271759845833,5294.447562065408,9702.005988163104,4503.947667350145,12325.639368978525,11847.760880506876,2396.1296012812277,350.459339367512,5461.497344209892,3731.2591530406894,4179.726044235844,2427.6199305247414,1407.398160273809,102.41683430115431,999.3861797710406,8.333957838417504,1347.8912032675755,3865.3310637323857,2160.617078313359,1291.3602022984653,5800.2742883401315,1221.179403336873,60.27020180344236,2655.962511947444
1999,9335.221249670507,9597.261258842247,8228.622149811996,5941.2322866934965,215.6959501723499,4013.6940821072867,101.83630559075,4488.127760895865,9007.165193411634,4434.91379309529,11837.951534132508,10385.837729920566,2339.904759958932,334.0003624734979,5221.963538325367,3449.6162038956077,4116.510128270479,2429.732230942852,1407.398160273809,98.65818424012522,1094.0769417907657,19.231812550905,1274.3464189149822,3588.6864536808807,1872.6535490520293,1309.4157470054747,5084.814387670237,1192.488576735738,58.819316169611646,2539.4958323728038
2000,8786.158583301823,9046.928795048494,7669.52613675283,4711.897361026478,199.95984437497398,4013.6940821072867,101.83630559075,4627.872713145345,7888.222041887195,4491.986352504007,11588.94871859759,9208.790842817087,2475.104378398672,329.39866627088156,5517.821013228973,3038.8662304996383,3240.4144662521962,2265.3248483999428,1407.398160273809,93.16056611012341,953.0783561304831,8.974814511690454,1271.767359735197,3142.84946218652,1712.310969929541,1325.419525268506,4508.462148916478,1261.4121736954294,56.54099022959941,2683.3485768526384
2001,8524.920346250618,8445.589907781175,7231.621456004178,4561.7928311864,186.5197540142259,4013.6940821072867,186.70240843229317,4698.173854767782,6615.506001118171,4467.721970958984,11577.943069292178,9834.382903156458,2494.3975057678044,328.74128109907923,5694.70264795744,3299.72636660348,3346.5968830803586,2307.453506738918,1407.398160273809,88.24260400311253,978.5258158197519,10.897854712487499,1207.3324779692653,2635.7852163238654,1714.1911441755772,1393.171013002823,4814.842480840407,1271.2541412405171,51.15689804339343,2769.3930424195128
2002,8550.350617114009,9733.502100488748,7657.67631759358,5131.251533602958,178.32619892711358,4013.6940821072867,186.70240843229317,4523.706997204782,5988.145330636267,4360.411889196486,11242.614692017944,9601.244964381473,2497.26340677057,329.7151850573049,5302.019090358108,3585.5038276267933,4431.42845131723,1975.5876410491628,985.4349876859764,82.45698067929763,994.7990840330609,14.103548621786823,1077.381173491041,2385.779270345686,1813.8733647285826,1519.257460370672,4700.465069931586,1272.6857001561664,51.36318510033618,2578.449625358795
2003,7833.679347327517,7525.460873804063,9963.54340035493,4948.585251006871,244.2141419065623,4013.6940821072867,186.70240843229317,4141.937504955129,10286.424761382557,4514.200222932549,10881.835750724944,7804.915568732263,2565.9859400946157,324.11523729750724,5330.180924867649,3152.592870563507,3561.719701589362,1943.9031347775099,985.4349876859764,77.24736774310891,985.6795008396965,9.295477938816024,1024.6768512202632,4098.379304181337,2485.7882663383525,1594.4169048448268,3821.167256338246,1307.7290694454944,47.22139941260771,2592.173019302418
2004,7123.943605958313,7363.04568326981,9591.889981269358,5200.323652366577,287.8139350377705,4013.6940821072867,186.70240843229317,3900.6416963010433,9810.792127894645,4608.865486143414,10373.512323431281,7071.430172721651,2638.6970985256035,316.8840004076815,5406.755800725053,2675.084312040371,4114.332771807837,1894.9681750912905,985.4349876859764,72.90906165908892,1041.6529904995684,11.53918156673864,1072.264652860176,3908.927433334941,1737.0501047458065,1561.3942638675333,3462.235141023777,1344.800480531992,47.6362656049037,2629.3962072999434
2005,7435.464424034861,7704.654493112516,8083.192551039379,5204.329491897193,231.75755815815018,4013.6940821072867,33.94593816676697,4528.422317679458,8931.914630589816,4375.448970717346,12569.483286401533,7256.300040275293,2644.9607172120604,312.28230420506515,5296.639863541679,3051.1043856592014,3452.7792999085204,1645.30600067299,985.4349876859764,68.85876076888202,1048.260592693563,11.218518139613067,1010.7416121036803,3558.5536688085267,1529.6371984462369,1401.2700910711587,3552.569252342155,1347.9618398040504,46.60024616336896,2575.899260112635
2006,5556.9187561420895,11788.52405675273,3333.1925410539743,791.5538912497057,174.74217483091405,2087.434921054331,1232.5276181663105,2392.7250750495264,5431.945518474997,2529.818089958225,6561.430545269611,8584.145215246761,2009.292056650215,263.41667310109153,3343.0312538573294,4091.2373205719846,5452.028003906168,2158.360302227308,144.6118044740213,34.662701047783266,786.6323107809324,7.382311538560971,956.4981738707722,1777.1931843864943,465.52454621593904,1565.843357419739,4167.734246149059,815.6903404792527,107.43888341260914,1283.2587796928449
2007,5324.231777742056,10828.126793717536,3270.927127653551,826.2902426080466,157.76356067987524,2007.526364425488,0.0,2348.7011284359637,4136.73610294945,2596.698927540775,6904.325306441316,8866.813135601817,2044.0078677661884,262.5645071376441,3414.8597531120017,3512.2402771445436,5007.847285527253,1964.5567388656982,144.6118044740213,33.60182115664896,616.3090773671365,7.382311538560971,913.527720117249,1719.6523877419459,396.3209397565725,1713.1169930143542,4361.7980214147765,829.797160627212,107.08819541580645,1310.8270135441933
2008,5749.610854002426,8581.159612276711,3056.930166200366,814.3871765742164,146.05598196719234,2075.3580611104253,1457.8078141168066,2447.9800577027713,4089.0092514206112,2488.4319405905867,7899.6487154994065,8681.627790458493,1947.630867034014,253.65328591987907,3354.106132597036,3800.3881916447085,3968.740203005859,1912.8640536336131,136.7731170719738,32.54057670197819,618.1657589753664,5.644992824148973,893.7272012530894,1732.955691701549,361.68615101380084,1567.3983804088596,4442.514812896978,790.6678835994686,103.45983529202441,1287.479026945419
2009,5157.432319306264,10091.218201954685,2860.4386194142558,800.3667382170605,136.39941704393607,1905.5775383990178,1537.327347449634,2123.0944769976163,3977.237627403203,2315.266276803781,6429.3627536046815,7564.837122984273,1823.4221266667355,237.0190063133844,3274.683430777993,2819.957608253578,4667.163577672575,1804.3152821473952,136.7731170719738,32.18695007160009,572.4586264433539,5.644992824148973,779.5414359545215,1444.0656307763852,326.0255128139814,1327.2985113803602,4314.398373650761,740.2352559669123,96.67299111860767,1256.9960899556017
2010,5284.294693272502,9097.264081371093,2796.557321583025,794.6441103161808,126.44535012050702,1904.571133403692,2610.8158989502895,2169.176018000129,3719.3817586034374,2240.42262105223,6321.7137463361305,7257.24647304434,1759.5745795845069,226.97562174418206,3009.3926211959792,3380.762799416804,4207.523628408903,1650.2933766601946,136.7731170719738,31.47933224730742,518.4401133003829,5.211015781279616,724.424445418783,1374.7922817240903,311.1193594493543,1285.7448415044194,4437.362677270454,714.3180747648474,92.5770469990887,1155.1636490553556
2011,5184.076307642681,10131.486431012765,2782.2298129632045,792.583964271864,122.93482651846786,1786.0166249543518,1259.034129277253,2154.2584586802454,4223.846808824707,2222.8565758210448,6381.556964434302,6982.15001484165,1660.6566769323545,213.48948668265191,2952.0563918349803,3037.984201298949,4685.671107605031,1527.5452523633473,136.7731170719738,29.710834531880444,501.3586425046677,6.07944004799652,686.237730466475,1050.9610128086438,295.85366399206407,1095.8808540411164,4208.607855452811,674.1449526944434,87.07605881394848,1133.1515680617126
2012,5734.237099344102,9506.657743461566,2638.8470011362783,782.2260077712715,112.10225368864614,1963.8483876283624,2822.8176908527994,2262.2821641000887,4954.677003186613,2393.219874415327,6354.3867677115695,7320.026513391053,1613.5318099281185,206.3142492704242,2752.771859541621,3238.259956680449,4396.953640658735,1348.5277919285093,136.7731170719738,27.94233681645347,503.20440245637866,9.11916007199478,722.9685249140653,1349.1153022743506,299.2280819810027,1048.4094577899116,3734.6113778126514,655.0276763417122,84.14907468377181,1056.670972167938
2013,5002.538851320151,8618.07215557995,2539.039206126776,776.5033798703915,100.10417302285329,1699.5664358558934,1046.9820403897131,2362.375557812523,5815.559800686226,2345.2720894749505,6209.593694037259,8995.843469781748,1663.6407594197703,202.8714987780964,2783.4650949059524,304.59775909301953,3985.723583414465,1253.6502981483934,136.7731170719738,26.88145692531917,509.20585271356885,3.473979175454531,681.8699689523222,1312.6353988863307,294.43528692926486,984.2647594886935,3331.061767972489,675.3677426015604,82.74403061815057,1068.4512306859153
2014,4572.247109097535,8143.578189845582,2386.930618373493,766.6604598808782,91.02861200581687,1706.108068325509,1033.7036363417267,2276.3852589743456,6232.7096598071785,2324.9378542365152,6486.454559376499,8921.3907586168,1714.19288947886,198.56684328273886,3013.4428625636433,305.48530097621307,3766.463787626441,1134.3053245251683,136.7731170719738,25.112959209892196,480.5801909772714,6.947864314713424,658.3672522333092,950.4649696439313,269.76542169048497,878.7175741021433,2898.866284048856,695.8867537258648,80.98829855572666,1156.712085097667
2015,4375.971654888266,8150.289561355261,2343.7865040709503,764.0852773254823,83.12555887181448,1550.366895298892,1126.5015737225403,2112.292106455632,7102.180836759282,2096.2716895636277,6864.429827709202,8140.899201743574,1573.704649601027,189.09806204888966,2950.88561893964,2729.3842347078025,3769.5120866741395,1034.851179839147,158.47853719875215,24.051714755221422,475.0429111221387,10.856008605428588,588.9406430226315,992.5226438487487,241.9025587847524,878.8903544342679,2584.826443826829,638.8629902525071,77.12614643407615,1132.6961456963268
2016,4397.702977262438,8133.511132581062,2431.259714591961,781.7109712601922,76.68551557395601,1494.6120585578603,1139.7296807854966,2132.2250520985795,6606.917621665681,1804.142205835659,5976.411499378867,6597.5828330193135,1404.4983089532147,176.75869889817028,2695.403987669937,2745.371013970295,3761.818760506139,1087.7173653035159,158.47853719875215,23.698088124843323,487.504521210317,10.856008605428588,558.4911056096802,1182.1027393116226,229.47691600436949,854.0315841498564,2584.826443826829,570.1779864454242,72.09503432308334,1034.6588911742954
2017,4045.204745453743,7785.190951228675,2320.248454195531,774.4432338260747,71.71198213577291,1249.4518016965753,1272.2622363402093,1807.725270341352,5128.08047403689,1743.1053249350796,4842.141767839965,6094.080599886868,1383.5210954278182,171.5945731596786,2442.2639021909154,2322.2175049396333,3600.6943822706503,1054.7420087763512,158.47853719875215,22.283217039794447,480.1214814034734,8.684712848147234,560.6957852311098,804.4491876294926,214.92700618109657,824.6589276886924,2261.1349361977805,561.6482812396814,69.98861426385673,937.4717584009834
2018,3846.8486327192873,7201.301629886524,2105.8205902274644,770.8379782485205,67.31945260380967,993.2210898867096,1073.4885515006556,1649.03330309363,5304.755708488118,1681.0090132909852,5120.722265883176,5980.508667601353,1328.2712513538859,163.55986550431672,2530.894574619258,2471.0048057308986,3330.48444525681,991.0796211749749,158.47853719875215,21.57596377903825,510.5874422632223,0.0,603.6246412559265,992.5226438487487,235.8662098895836,891.2441481811693,2170.9725627336197,539.2205248945114,66.71094213687736,971.5069898408093
2019,4373.1974435213515,7551.635222691814,2006.0127952179625,771.8680512706787,65.27193883791445,878.1889989210081,808.4234403912307,1532.6934870184493,5157.11737599531,1539.9680236623788,5420.626209455621,5577.328307987779,1278.989572254785,158.96790834128262,2369.865837743915,2516.70494369161,3492.6249231748648,1013.2587755651319,158.47853719875215,20.868345954745575,465.34994096152667,9.987584338711684,490.1876350740706,992.5226438487487,213.3272087963114,807.2729067686653,2011.4624437364525,519.2085242194994,64.83831407551922,909.6909941124546
2020,3996.829434743154,7943.579318857121,1738.8532359912329,768.720605925195,61.757915212343846,962.576057779049,1192.7427030073818,1558.027617932389,4662.263131351826,1437.8525700616333,4673.273836310067,5451.768227294349,1266.1373357990842,150.36103211046313,2365.815596376251,2498.0720768270494,3673.7809808666575,1218.973366284418,158.47853719875215,20.514719324367476,486.58164123446153,9.987584338711684,482.8248370930701,992.5226438487487,196.64643482753078,723.7984088110194,1878.3656067179293,514.0191231502713,61.32684995067139,908.1121965791175
2021,3668.836736675545,6466.6749044369635,1887.0298382962192,768.720605925195,57.36888570391204,538.0744307507643,1192.7427030073818,1394.7489298593005,4234.071070077672,1505.1093346822045,4754.440499937473,5451.768227294349,1266.1373357990842,150.36103211046313,2365.815596376251,2361.3024238951743,2990.816837084698,1097.34006720824,158.47853719875215,19.807466063611276,480.1214814034734,3.03972002399826,615.0224189214302,992.5226438487487,171.9765695887509,787.4463636573797,1795.0383998516234,514.0191231502713,61.32684995067139,908.1121965791175
2022,3221.726338041005,7206.670727094269,1776.8265201151935,765.1153503476406,54.44286603162418,538.0744307507643,1099.995062611598,1466.207468325522,4234.071070077672,1505.1093346822045,4863.809139909992,5724.971819958948,1246.0169380374011,144.04769970126517,2287.0257447709055,2214.3343083303307,3333.0972730119797,1012.6720254489902,148.74006841497174,19.453474869696702,568.745263226894,0.0,628.6248762083634,992.5226438487487,270.29978700251627,655.4853849972976,1695.533487118033,505.84730767344064,58.752845895707864,877.872151517506
2023,3924.6421431332083,7013.383227615487,1565.57656219438,772.8981242928371,51.80734831244623,580.2428000549016,1099.995062611598,1626.9998965119635,4234.071070077672,1459.2462360435832,4774.732165844323,5724.971819958948,1246.0169380374011,144.04769970126517,2287.0257447709055,2335.1171819997126,3243.5353438486495,1136.5936499781208,148.74006841497174,19.099848239318604,455.6515099726552,10.856008605428588,594.8475204989145,668.3708133921069,189.36983064023994,872.6270673947549,1647.0347170870252,505.84730767344064,58.752845895707864,877.872151517506
2024,3998.967889338485,7293.247419569139,1668.6161260654958,786.9185626499929,49.465832569909644,586.7844325245172,1126.5015737225403,1562.6143387577554,5114.175478732858,1293.7016385730308,4768.885414650824,5767.245816976333,1159.0649107060735,136.30029371357986,2369.2962725515877,2283.187712809134,3373.2332104733423,641.611252000968,148.74006841497174,18.746221608940505,470.42305041460196,0.43424504602692543,572.4263447262631,625.7040722590184,166.47458600561345,749.3698979654444,1560.5818812739615,470.53552108742855,55.592069767662714,909.4481021842491
2025,3313.506497429791,6834.860745458002,1577.157067281829,779.6508252158756,45.95530896787049,547.0817554589274,583.1432444407347,1390.1622090339342,3778.7642679606556,1242.9856636254049,4709.730049634241,5040.700927938726,1072.9696991384596,123.10146031972631,2092.9622267405507,2101.1038096918496,3161.158691012037,1192.27623599997,148.74006841497174,20.868345954745575,448.72717973960965,13.895728629426848,576.4613244107662,579.2867610939454,104.53438952830244,871.590385402008,1562.4709976703532,435.5816242303285,50.207977581456745,803.3954140314287
2026,3480.3059558655827,6824.122551042514,1566.761544110305,783.2560807934299,43.31979124869253,533.0424057741369,689.1692888845048,1232.7133717295358,3845.099274969889,1337.1724742424244,4978.336677994424,5516.125655589475,1004.8676186088265,115.35161957214542,2156.6902432598945,2150.387191280361,3156.005614050451,859.2368700779311,148.74006841497174,23.344461494465225,479.65731100141596,13.895728629426848,735.8222230842867,619.8057399010257,117.13485552805365,980.2692143083145,1557.7997280356385,407.9346426718544,47.04949353182208,827.8667757981544
2027,2668.791334972668,7597.272548957638,1440.23779317813,792.583964271864,40.97827550615595,569.2226653560878,662.6627777735622,1364.013613674369,4008.6874550173216,1346.4681246371376,5293.029462821014,5148.909741199646,929.4678314020487,116.21352457517516,2090.051115757542,2032.746546638434,3513.74528086249,828.0217638991917,148.74006841497174,22.63684367017255,461.1942506560474,3.473979175454531,669.3490526117506,668.6913749333021,118.5565311421617,971.9109657417922,1581.1217286383685,377.33507084985393,47.40018152862477,802.2720388634773
2028,3066.139317213163,6969.759312802568,1361.1671816973155,786.9185626499929,39.22126369337065,495.8557411968608,742.1320141213594,1174.114798194248,3837.5333216426952,1095.7247902768065,5293.029462821014,5154.27286022424,840.388537347019,109.32802359051958,2207.6663279732325,2466.9805475027542,3223.4310858435906,1022.9401524814702,148.74006841497174,21.92959040941635,487.9686916123745,6.947864314713424,667.893132107033,309.5983364863773,98.85428417448789,988.0875243369478,1611.5880239765436,341.158384085637,44.590093397382304,847.4195760187145
2029,3525.2135023675264,8232.839430924325,1568.0003888405902,777.0184163814706,38.05225583386808,484.80541434818707,742.1320141213594,995.0612198058809,3228.6990125511634,1009.8425496815346,4384.375542043034,4761.503261070171,765.4319307076789,109.32802359051958,2077.900391654549,1878.226056042688,3807.61582477037,867.2166716574584,78.28659230531062,21.92959040941635,434.4143488714609,9.11916007199478,1102.630994815715,373.6144762630698,86.61006171609093,970.1831624205472,1519.5365341159911,310.73775712809265,44.590093397382304,797.5963692455172
2030,1765.3809625506788,8232.839430924325,1568.0003888405902,773.9281973149956,36.00124204444142,493.3447607335237,795.1450363432444,995.0612198058809,2391.700089338475,881.5489041603838,4384.375542043034,4761.503261070171,766.2887464713924,109.61289049830059,2084.260536302209,2359.097350893451,3807.61582477037,698.4086632434862,78.28659230531062,21.57596377903825,447.34012936169665,6.07944004799652,118.9653443269123,432.69396830535527,97.07966357033446,967.0515189007908,1418.1768525568525,311.0956468570049,44.706989396316544,800.0556500186
2031,2762.652152886641,6858.350545741881,1304.8805406908778,765.1153503476406,34.24598024342184,477.770643430862,755.4104181693458,1077.3221288140867,3005.1966615613587,744.6431119500137,3864.7025389031664,4301.852412903521,702.0275641928885,98.99733735364066,1857.7634448198548,2232.526160594546,3171.97289477649,720.0010675175015,78.28659230531062,21.221972585123677,447.34012936169665,0.0,618.6830190475773,550.2438854616553,89.80305938304359,970.8742837490452,1341.0665560132177,284.99952079048404,40.3772532789291,713.1003397209539
2032,2693.9904215554834,5787.819676232842,1298.4708657820104,762.0251312811654,32.78227040257162,467.7267215775138,1046.9820403897131,981.7725893772493,2303.812339607992,746.3518712137478,3483.288005162523,3600.2302534507908,619.802796247566,93.25860827979581,1857.7634448198548,1947.465348296793,2676.842035171758,1039.9559058495802,78.28659230531062,20.868345954745575,445.4943694099857,13.895728629426848,514.0647313514396,306.81586230880254,72.94416364358588,859.2581891966223,1342.6121967011748,251.6113914973753,38.03704122183404,713.1003397209539
2033,2524.4167517527762,6503.386106594913,1377.5414772628249,764.6003138365613,31.904114498532113,414.47280124986634,556.6367333297923,817.6365703087655,2303.812339607992,746.3518712137478,2961.138730928939,3437.443817174888,597.5255863910179,92.68400494444266,1595.921668902492,1890.6295916773804,3007.800217493303,752.9764240446659,78.28659230531062,20.161092693989378,439.4929191527956,0.0,526.5440499633049,317.33348647541885,77.38071515396949,787.7919243216286,1356.6260056053186,242.57169342793247,37.80324922396559,612.6038044258394
2034,2238.441796679908,5891.309024912106,1166.2915193420117,768.720605925195,29.855200723224314,480.2816238941991,622.8778626146334,779.4424744638923,2258.9891782749955,665.2883317422056,2971.9724169639526,3311.5682588917766,573.9779255744811,86.94527587059784,1408.249938030482,1779.659292865666,2724.7438773498766,1022.9401524814702,78.28659230531062,20.161092693989378,439.9570895548531,0.0,393.6143481097153,420.64085435641374,73.65335217498549,669.5669820654438,1426.9011355510988,233.00709042275162,35.463037166870514,540.5559862218191
