,Site1,Site2,Site3,Site4,Site5,Site6,Site7
5306,6941.494143405529,7342.954535914588,7854.043610308018,7906.404821496461,7012.78260864661,8802.943914526095,8590.011617535836
5307,9084.0,8672.5,8735.5,9004.559849952177,8627.5,8863.0,8640.5
5308,6826.618880877239,6635.174687368177,8824.0,8923.0,8672.5,8849.5,8263.169690118564
5309,6729.917080307721,7470.654489722788,8182.570070553698,8224.951729345052,8246.871422894645,8070.082815310517,7580.312796653985
5310,8367.404880894082,7498.252762797018,7839.152824291344,8837.987104707136,8360.585004259501,8380.11801091501,7881.859112155546
5311,8211.520528089062,7960.633639960212,7583.578854407605,8117.048597820264,7829.959249503292,8400.309885399907,8011.379902740768
5312,7984.755956243961,7040.745977153215,7921.307493152106,8147.10346645032,8423.875472173204,8381.805654166152,8265.947069373278
5313,6762.129483209892,7059.771941635767,5907.312351538886,6241.605127450229,4454.763111951455,6248.115640300315,6949.079530008934
5314,6520.626228912737,7056.623283174858,6513.132862068789,6638.837333443957,5952.200950401362,5436.77569682894,5946.82876555288
5315,6744.070772043476,6514.451430814949,7355.673027447103,7932.559426329044,7686.610750610291,7154.004641545364,6745.852425058616
5316,4652.680815528839,5520.719001494832,5506.695680766305,8043.364549552654,8274.021384965527,8608.0,8350.0
5317,4938.779536815551,5399.2491574056885,6087.031961230838,7914.889609475519,6603.277050605713,7966.814510153896,7782.239796562327
5318,5086.827495350509,5021.985433622471,4335.8931696037,7160.202934143976,4103.547557005673,7763.990934555466,6426.84783966848
5319,6518.8489377422775,6929.539630226909,5255.073407260846,8453.05282801881,8118.131458263314,8193.621343094523,7841.18114435141
5320,6713.585883080041,6161.112631961945,6498.120954628637,6361.118657304484,6347.584251407155,6765.993333894146,7361.943131318461
5321,6433.687630894492,6425.459594987851,8015.292782493016,8094.215819749064,7264.323365744054,7316.713890727827,7765.285543230164
5322,8573.5,8395.5,8310.75829112574,8341.489921489681,6574.670343779573,8174.3464225935395,7799.006268161441
5323,7020.529853020327,7812.755894994636,7570.80341410003,7441.228643374923,5378.566977856218,7116.502374857835,6818.146320958154
5324,8006.877327409488,8083.254980636552,8133.227134163294,8182.440705132158,6416.889777683,7901.56920982994,6966.017247597848
5325,8114.951133754943,7886.8805902909935,8076.83089959768,8768.5,8225.265521081554,8282.33946686905,8089.018143012394
5326,8093.401639507158,7548.425066886426,6946.335256137199,8282.471706890472,4160.006832124084,8629.792537069408,8333.5
5327,7073.094179585758,8099.824711236885,8355.5,8436.955818770417,6507.723061578493,8283.008318664877,7436.888065522081
5328,6723.94145332508,7159.812468777656,7692.830792103333,8452.937398926035,7248.376005184102,7943.036726725162,7880.218834062682
5329,7092.009094128176,6833.338427624112,7569.481109606611,8558.0,7677.160083362982,8390.048788647051,8195.5
5330,6646.187853439179,7201.2185637306375,7471.347346219425,8257.963722069357,7260.071570623846,8066.823274397628,7996.792908240681
5331,5534.029037788367,5824.950079018611,7422.6563144491065,8448.5,7885.019484605322,8145.228510965933,8276.021780808176
5332,5569.9816064452225,5684.128980685725,6173.005117647121,6421.098792106082,4781.908972918716,6352.7664877192965,6148.03498335217
5333,6341.394780959567,6210.843591156949,6898.270916113903,7493.558370332859,7330.0089292669345,7277.524930015779,7611.403705386459
5334,7327.263928774881,6701.037412078127,7256.811385142454,8076.933984711046,7749.146469254408,7601.197328903701,7406.121429682358
5335,6286.2765245073715,5653.024929093489,6371.8513002255095,7969.984267952357,6173.0006904202,8246.5,7941.5
5336,6330.712371259189,7525.13639032719,8075.5,7459.383554271196,6639.408335828794,7398.563618875238,7208.882281914008
5337,3896.8108423011518,4839.73426812574,6066.491994687522,6830.701626100421,4892.244711862717,6773.764882967054,6235.906371240066
5338,5863.141348709447,7014.397207427766,6752.946228352841,7091.761516492784,5869.9420816695765,7166.8400491006,6757.263621324879
5339,6067.751341737619,7240.421211852857,6043.053851773164,7471.752716639705,7163.639316461646,7347.458971393508,7081.676884663276
5340,6473.409479626096,6507.437985524801,7966.5,8244.0,7901.5,7723.0893310137,7341.9153043954575
5341,4902.9570740473855,7088.328748238146,7879.5,8017.790165815324,7835.5,8159.528656084878,7781.0
5342,7706.5,7493.5,7787.5,7856.602793977628,7855.5,7823.5,7540.968747059464
5343,7733.5,7303.832022078854,7708.5,7843.0,7354.921471133366,7942.0,7544.013693500225
5344,7656.594587889711,7401.84406717995,7663.0,7940.5,7710.5,8025.5,7892.5
5345,7499.024728976191,7276.160573971962,7423.370250254944,7886.877546492359,7635.0,7556.099173447517,7307.85270955612
5346,7499.480525085652,7106.6988459007,7531.177031170966,7558.256588889881,7548.358966537946,5741.210048728151,5113.523148397389
5347,7271.196709754016,7334.892560662483,5924.27175298111,6247.5942735530825,6212.6497770946335,6150.056790899937,6318.070805785359
5348,4602.832042131592,6855.041572812157,7195.541477302695,6155.357072572748,6591.52521954826,5139.740722930257,6564.32405377276
5349,7098.998333376303,6724.287055761304,6684.836860727953,7267.523107157702,5286.311891197958,6438.174878110029,7159.632434751774
5350,5879.494039182457,6593.861005828004,6377.245316244967,6611.9184148506865,5941.333319601787,5985.281727908453,6239.884715037207
5351,7398.0,7363.5,7489.0,7605.71642723201,7495.5,7262.167471833499,7038.604604644919
5352,7326.5,7220.0,7287.2544902966665,7391.404458649043,7258.830458088248,6475.506972200326,6582.93652845598
5353,7276.218378036335,7023.526928697608,7071.32442143065,7370.313276730122,7116.960920867739,7205.432101715394,6857.568640291488
5354,7257.0,6726.192658575176,6536.674455940347,7468.71842971096,6729.5700012688185,7416.606255436284,6592.4531858275
5355,4672.9193038521125,4881.34262630071,6134.321964785846,6685.156140617721,5946.2462076472075,6558.013121237302,7000.846591798449
5356,5672.894544185273,6666.558186988056,6416.604234655681,6895.695496370365,7137.786900786934,7167.074352482115,7119.989860164822
5357,6281.109569116587,7021.5,7258.5,7541.5,7287.8232770902,6512.327937581152,6699.3826113539835
5358,6758.965936215618,5073.687569571001,5157.114617612158,6139.943829763292,5488.719220624138,5412.992663158759,5352.630106230042
5359,6951.0,6922.0,7074.5,7272.0,6600.056143739796,6463.574309271905,5783.547393767749
5360,5634.844529800588,5817.8216006308585,6633.4572086338185,7098.624901364555,3955.9769449379573,6894.943628876598,6854.6264914187495
5361,1545.1195387462049,2774.96319144618,6092.313150325619,7029.605943583398,5881.456585416465,7184.394488204142,7055.989726958219
5362,3509.6693335009754,5529.380263550554,6733.3871998770765,6960.134468651632,5683.679764994163,6961.515339690835,6803.874455912433
5363,4659.906859619921,6158.4546714405205,6284.338937246093,6266.818231943353,5562.466702262098,6496.446713385153,5564.5012986060465
5364,5885.207060886331,6076.465343033811,4761.738714149895,6873.165894886462,4794.944498903961,7150.5,5405.870790365174
5365,5354.677096873918,5530.399865872065,5685.60652835314,6182.7157202897615,5400.878746075952,4976.581341914924,4796.97759131081
5366,6271.764594400303,6541.5,6253.684461077172,6286.360087719975,5551.260055722511,4852.117503988234,4271.570339274356
5367,6340.391661536627,6381.0,5882.246704410305,4657.572633329766,4733.211802307423,6022.045015038555,6756.84547414453
5368,5693.672972763871,5770.051949783816,5285.98876732797,6468.232023054475,5991.381242950614,5659.896165801246,5798.963245226219
5369,5160.300169376154,5032.775149100191,3960.3661483225005,6175.249098531956,4769.209888742616,6579.101616415505,6148.65325357624
5370,5993.118266519411,5968.980168960532,6076.995590643293,6279.828110948526,5567.6008762576685,5759.745347132657,5023.953436412729
5371,5056.860880617173,4633.002546188909,5246.03250598105,6342.342988839045,4481.072805201506,5495.762880147297,6058.864321796406
5372,5886.955660425746,5482.685367008939,5017.29290593076,6088.180156890784,5381.890906512575,6285.851997256413,5666.133394471917
5373,6290.5,6160.5,4938.345898761832,6463.313315849264,6367.678624435659,6362.416621324188,6667.5
5374,6238.5,6196.5,6278.5,6635.0,6578.5,6691.0,6597.0
5375,5021.209460609118,5367.026832246197,4729.255775392574,6391.475737298906,6486.0,6585.5,6519.0
5376,3454.1819469949714,3522.261595872949,2952.460539690129,5287.7042111273595,5534.860302179066,6368.996286051518,6513.5
5377,4030.490834344996,5518.28792063052,3681.851402474601,4866.775711346314,3877.0297359019687,5252.733932597983,4993.598284434747
5378,4418.664154161371,5897.0,5869.121345169405,6169.730228616464,5091.96552955124,5294.639752957232,4677.914637346354
5379,5692.8756399740605,5220.3807889168675,5755.846973238156,6162.373376053385,4425.192621904494,6318.347124562857,6282.292376878949
5380,4313.504023008007,4523.097143422555,5234.320923939248,5465.552194728769,4765.191137576051,6419.5,6314.0
5381,3435.7268358720476,3508.1091199615607,5776.288460122096,6001.096305465571,5495.203539202705,6344.0,6115.151621410115
5382,2518.837670738081,4104.195894970753,4145.036868955514,5784.614084801914,4422.754344680392,5784.403269355117,5811.196116760078
5383,3897.1844703237484,1457.3189394758965,3472.245948219882,4200.259999419095,3063.3900189322153,3764.9069828773127,3208.917712735272
5384,4411.5677221930755,3297.46601014742,4459.555470823665,5496.408059604299,5572.71577249144,4819.826128968695,4587.337933912949
5385,5261.51686468105,5564.171727244262,5357.233097760049,6080.0,4336.419613107901,5081.730726705935,4836.645193565862
5386,5376.1569492169265,5593.0,4845.394368925275,4571.9274105428285,5008.263970462514,3504.9137734222186,3567.437788567491
5387,5454.0,5248.467958965043,5465.804886542062,4150.3090868551735,4675.821026840906,3647.991177387104,4163.300756740002
5388,3796.606531841414,5394.5,5337.167992669101,5888.952230806623,4264.146010340397,5941.519924008261,5695.065694407655
5389,4622.724121683974,5069.958642922357,5569.5,5880.0,4572.577011240501,6021.5,6004.5
5390,5326.5,5288.0,5074.438739332288,5587.539605795979,5442.711384555984,5365.578945228113,5466.563954848565
5391,4218.180193988583,3997.2915358081555,5487.0,5833.0,5626.723365010945,5601.534365504923,5593.0241039011125
5392,4954.797721916265,4900.845554487496,5485.0,5702.947068753748,5140.291999992579,4978.333864053977,5241.923021178557
5393,5238.5,5199.960277624521,4739.919179927361,4898.467209165386,4461.386042789531,4916.402439228985,4821.833560812802
5394,5158.5,5120.0,5291.0,5052.249380647214,4757.652578194757,5423.162297146804,5492.788591059259
5395,3703.1762833647254,5012.34251953831,4269.373228872319,4552.230875501398,3879.1488094910446,5003.58976456897,5082.842587049268
5396,4138.128351387901,5020.5,3061.4765980445786,4882.97096921285,4894.627951636634,4412.7226251210195,4438.122064022567
5397,4715.647370859273,4550.17500141388,5204.5,5480.0,4306.452819993704,5560.0,5574.5
5398,4869.5,4777.5,5036.0,5449.5,5017.153751133289,5550.0,5463.0
5399,3782.411100537948,3595.2515705231635,3768.7694469893286,4478.695869150841,5071.209427007919,5469.5,5415.5
5400,2618.608491904639,2799.913850646388,855.1856689442229,5234.520417912655,5327.0,5124.745607987332,5188.609783959574
5401,1645.3287777282694,3445.4515394137416,2937.7290576297023,5060.355872779161,4892.498174990422,5371.0,5312.0
5402,4278.922752697661,4262.728275194733,4136.109440490405,4423.071240995315,3850.0967814488586,2660.721755483414,4169.574567978946
5403,1810.6497146525485,3260.3850741522406,4136.680819911412,4256.2276180839635,2729.162375537868,3615.9883896443766,4311.245782181848
5404,1807.4412815780374,3750.3359725616538,2741.4908927049946,3247.1046372519804,3697.889129023883,3251.6232561070774,4105.637496052875
5405,306.68102161621846,2514.07884669321,907.2933048024743,549.8110386758417,3594.8767815581623,2197.729958774865,3602.5307976809354
5406,3508.157364172339,4134.565377051078,4319.750017169363,4541.03518554339,4973.06117632828,2573.1466480532426,3596.0427709937676
5407,4372.5,4485.5,4629.5,4987.5,4957.0,5100.0,5011.0
5408,3770.76504184128,4386.0,4624.5,4583.431282986661,4804.353026748374,4525.341510753134,3557.5507601695326
5409,4039.529028502739,3424.605290571564,4514.820877227027,4780.723576554647,4756.295414456064,4874.2644074792515,4182.831934833873
5410,3744.349583186032,3233.259352899919,3910.7839375344656,4881.5,4795.02084235449,4919.5,4864.5
5411,2157.4173517171216,2254.8273391802913,3468.263233576896,4522.2989805738525,4031.0943631024497,4934.5,4823.5
5412,3001.6179481267163,3036.545549371945,3070.244070992134,3892.6918365677866,3894.5365662277804,4415.020493202923,4341.85718002255
5413,3969.5050166914903,3708.1315243520526,3456.077020108768,3239.8245343747103,3236.2845880264626,3083.7069344280485,2989.7310459315513
5414,3481.807815104307,3350.332250860981,3231.377605669816,4121.125047783574,2367.6725597791706,4347.076328306835,3916.4311632012473
5415,3302.1882747443283,2079.8445185305977,3091.3926137927238,3823.5246663251164,3500.835184307187,3778.884788344908,4023.216208486027
5416,1091.5341813618397,736.0131008904277,2726.358921511802,4066.3495348157944,3916.6938141953324,4286.471811049023,4227.563582428132
5417,3225.5403845706387,3769.873941135944,2606.7086020376246,3201.5050913662717,2489.863430364047,2554.5230217374196,3557.557136589773
5418,2632.5016198447775,3629.093589844965,3838.47026977481,4558.0,4065.0653294107756,4724.0,4741.0
5419,2781.520588782544,2690.3302916536536,3525.722459202422,4202.594930919183,4308.688822921566,4028.381661383882,3999.3608241012153
5420,1415.1766880827918,2747.6354590057335,2979.410241654614,2692.3599540794166,1337.3495379569345,520.6566051079008,2686.1488041999296
5421,82.2908597893911,3095.827393001543,682.392458993405,2897.7745185346307,916.9145235798451,1682.5252270347778,2530.529647932888
5422,492.59442235967344,2727.8925487479755,1331.1645641867517,2439.8410036739165,1598.7238934841926,3420.5618800874877,3932.691392648054
5423,3060.962993817587,2582.845348281656,3207.8401794473257,4274.0,2503.745610383427,1878.0203216074724,1358.7066174940642
5424,1692.0738085713688,2635.316366295994,1572.4124517188502,2285.7419259232233,1809.6311663730912,3821.0000200409045,3717.639688183644
5425,1689.6283655040738,2874.171110698954,2348.8239341049475,1628.6095454500519,1189.2214997819765,3533.9946628723205,3694.8836451158136
5426,2342.417731866064,3083.3500666031846,2209.670029895787,3141.4155791447997,3453.056998303227,4212.307249894865,4345.5
5427,2519.457551034586,3270.094763080785,2686.5506494169094,3623.637062008579,2135.5211181451336,3654.2212570545194,3522.887902025199
5428,3407.5,3536.5,3212.8589415014926,2976.0514911530668,1951.415571818473,0.0,1498.5937502091929
5429,3440.0,3490.5,3570.239442537298,4123.5,3822.3921933033143,4227.5,4007.7356648581554
5430,3358.0,3452.5,3105.152605453315,2549.6642231124474,1685.6963842519517,3119.545270266335,3044.315922464879
5431,3361.0,2350.47329418338,2479.2789263878217,2699.6218768636777,3497.5626914796767,3313.9848682122547,3375.3658218057035
5432,2546.6118264773995,2073.5081651171986,2635.489471644293,3626.1019293215995,3414.7049891619326,2447.3982537112224,2852.7900223342194
5433,1506.9070368325401,2607.7946359578814,310.9417989383419,3303.2507067979295,3217.302910255232,3592.4864060160057,3433.545896917044
5434,2114.6806776323206,2909.5911806342633,3044.565308647343,3944.5,3499.353857281057,4015.0,4037.0
5435,1416.283245788231,2413.9833672731775,2271.830633836119,3682.2138650638303,3386.045435460128,4005.888064950307,4036.0
5436,1929.0579922121162,2351.397783586759,3091.511554534046,3906.0,4013.5,3980.397903757742,3835.605972376172
5437,1476.2037457301617,2493.986019738746,3580.5,3849.0,3942.0,4013.0,4032.0
5438,0.0,0.0,2829.1926441245437,3898.5,2868.385220944234,2793.0005168758926,3514.731622968031
5439,140.46390839855985,1856.9910272915824,3491.5,3843.0,3927.5,4024.5,4052.5
5440,3108.0,2614.088073229533,2782.135415112874,3792.5,3815.0,3556.7039262070907,3316.9194405421413
5441,1206.487006540368,784.1511379652284,991.3690034462079,2689.0671435869635,1280.0899582613592,2417.6686756021545,3179.0773934326917
5442,0.0,2458.9961816354767,2033.543297611614,2800.1755027840113,1777.746729990934,3054.3848330555256,3127.9375238123566
5443,1421.3129636127394,1811.5957488574882,1537.494857232833,2354.6578610155516,0.0,2144.84211736421,2697.420380582421
5444,1530.546357045736,2962.0922362493197,2465.6610650013763,2382.551104359484,2346.328421445516,3066.9051992388067,2988.1920903389055
5445,2954.4943482777308,2981.9009149949457,3109.9270824004498,3550.1900362694278,3469.199635045038,3573.1944974605904,3829.5
5446,2746.386626760654,2919.647992816898,3028.8504542060455,3383.83196002101,3270.060627638807,2836.563340632724,2860.1910730096743
5447,2807.204871732529,2748.6836467432217,2624.8516466893716,2987.851724617782,3251.6554505227273,1704.3854614823604,2610.109393503743
5448,2263.9251685257354,2750.2389813527802,2670.145584595508,3114.142579400318,1810.0015278211195,3253.395309537862,1995.5285201149482
5449,2714.56758845078,2999.0,3186.905643694124,3335.4969053793134,3676.5,1453.8989146335875,2464.500604335713
5450,2447.854523946796,1771.4841273277495,2608.7868316734957,3092.651845760152,3146.099722347972,3464.4727399171334,3372.020385214477
5451,0.0,0.0,0.0,1968.5856822863973,1406.2710226502209,2924.251709585519,3176.5278801924514
5452,77.932617077533,361.67517723791843,1559.1780900374984,2463.611043520301,3151.0591034115396,3349.9810695486535,3437.566272575191
5453,1585.9911684237168,1105.806901171655,2267.064200686978,3255.360218780749,2814.0085894337226,3124.0408205769186,2882.190697106635
5454,1978.4143824002417,2354.2770954051157,3081.859093710979,3484.4481926008984,3542.5,3210.254751599383,2759.377687820822
5455,1951.3019583808414,1401.442488583851,1915.8309801339199,1942.288777152742,1600.4625043384626,2781.4595269183947,2994.2185423172314
5456,1573.7661723385672,1128.628901238562,2919.7436057990017,2779.0744756346776,1761.0414021345987,2851.8710459711165,3230.451125745658
5457,1057.4143874873942,1685.6760843305383,3152.0,2784.008083137295,3229.5571456929456,3495.715568530051,3236.0012988447143
5458,1272.377706749578,2103.182454567116,1349.8793643753638,2505.3073142943636,2641.7289165834354,1947.0186401425708,1713.8423919042589
5459,0.0,0.0,1328.9412420010997,2455.0447285957393,2626.0662094499976,3003.6060628516007,3199.375745466603
5460,0.0,0.0,480.3847358565372,2882.7230086908053,2379.318987537532,2699.667513859773,2607.2416273627905
5461,2767.0,2611.0843963094835,1270.3266226566116,2276.2202328326043,943.044729019969,2688.331420732503,1456.2056104111743
5462,0.0,1549.697026976644,499.7176655613116,2976.485703515982,2656.794981089548,3239.1504854779164,3196.728568089294
5463,2083.317948552767,1259.6042059623596,2323.1567785457096,3271.844748328037,1767.0996655452682,1647.0720730970907,2801.687815946738
5464,2470.1134506580456,2555.0844929238,2928.4168187939595,3317.4139319376827,3007.1420048130094,3263.9386381739987,3047.0791812402936
5465,2393.8787779548907,2667.132645197608,2510.667992539503,2229.9147806358956,2716.4872426170464,3420.778627276727,3017.1177206052585
5466,2757.0,2833.5,3139.5,2928.958022375462,2934.8833695529006,2641.7371409993716,3491.0053711129176
5467,2731.508872477324,2464.534549178398,2654.25723021202,3211.7733588850015,3259.058366362328,3146.40412593103,3376.743624532382
5468,1686.4053743869824,2468.8320005131472,3020.8209618983847,2944.968919227451,3349.6076379409587,3680.0,3621.3455698681773
5469,1376.7872190830974,2547.388728828019,2951.7767023940723,3106.2162899423047,1958.5950220061154,3576.229005021653,3491.6168929065125
5470,2774.0,2586.8597618718363,2427.401300724987,2998.9636223555763,3240.7400468157102,3443.3792963791416,3265.805258384931
5471,2781.0,2922.0,2739.078656434701,3383.349890796047,3368.1731986476384,2915.1449127708333,2763.9181939594737
5472,1446.9209234759767,1482.47754479268,2147.9198782072535,3146.8080189887587,3378.4907475023238,2736.4203595434847,3336.4213890136407
5473,1804.4484312687432,2106.8700100590368,2981.3858616734137,3336.1574104067104,3299.4690341426326,3158.0718836484702,3244.4700037006346
5474,2382.339310970692,2171.960084054193,1966.2161564155144,2971.4053906470367,2453.8907102088747,2753.4155241420103,3009.5292127081784
5475,0.0,1491.6850691472948,762.7010605558826,1939.1180889380707,1144.5255760111022,2461.179606639066,2855.192385533982
5476,846.8924873910719,1041.691932395114,537.5806238772752,1536.3416288796186,2034.7859523396173,1636.1425230593177,1677.082597874582
5477,1699.8015683368258,2248.8919790970613,1493.890327245062,1650.407207579496,0.0,2245.5348363158387,2663.7260787642576
5478,879.682875123548,0.0,3126.420931325853,3659.0,2714.336789984719,3766.5,3809.0
5479,2986.5,2998.5,3322.5,3650.0,3725.5,3439.116266614499,2930.6101632512687
5480,1702.3428226014216,1452.5982497781283,1628.4990408330877,2730.610067444529,2553.280547039849,3787.4441753082156,3493.356501069688
5481,1554.403110105005,2091.0503087068087,1330.299126648125,2879.6475758169554,1329.3969254564709,2873.718421518172,2715.6058568045582
5482,1644.6778475373474,1977.829503492033,1877.6813856818508,2738.885913394665,1480.8602466156485,3284.4253484175474,2510.1279020877864
5483,3045.0,3086.0,2592.9475273854655,3307.1411573735145,973.296154783478,3465.280495283566,3589.0892839384132
5484,3046.5,3076.5,2660.656634776279,2592.6033832024696,2802.827583039929,847.8423826375947,1850.0918488437267
5485,1993.231053628925,2434.1650719611116,2954.18753359124,3224.420455872766,2494.101345980039,3186.068373454774,2617.875439033012
5486,3002.9507055144336,2826.2831522990473,3029.9468807923267,3322.6335050226053,3178.794808534184,3801.6908893151326,3622.1064944375103
5487,2933.196438486741,3101.05752635487,3305.0813103218975,3390.9268703955745,3537.2051358858303,3470.1460217906974,3213.337539416416
5488,1934.3223053076993,859.7073595794282,3228.146474608958,2996.72273542547,3073.8882280214602,3997.5,4007.5
5489,3203.0,3213.4379998700465,3523.5,3457.8484501826015,1532.9359532373355,3657.090142628086,3521.7546401135123
5490,1732.443715429824,3265.4169781096343,2133.750661566645,3493.9000221869474,1513.3858075746666,3559.699444039732,3719.5153136277077
5491,2668.801372762248,2950.1366678624313,188.15053505888227,1928.7260661151618,0.0,2116.5597031196016,2418.3800281543763
5492,2022.5343434584747,2641.774219173107,3175.7366767585886,3971.2372472100283,3693.955713141229,3726.677107462531,3735.432406927216
5493,2371.9650313320426,1955.8838528919944,1907.16824894813,2937.9113531476137,3060.457626757081,3484.241803917198,2822.648804633742
5494,807.6392723833033,925.8149814528133,2239.8113498864886,3189.950706571074,3252.7798536737605,3631.865550654551,3500.1358788322427
5495,2601.426488189104,1910.5821000068643,1661.7942709931972,3140.084832717998,3665.703258765089,3522.8972670951434,3037.6200000336394
5496,2813.8444765318,2705.303222005246,2566.4652521426824,2229.4952491169197,3764.4261424080123,4159.405377352117,4052.8427541077385
5497,2504.5998802577114,2311.8225843957243,2294.2418303208783,3874.996016523034,3695.820258822154,3575.9086148019323,3134.7784346607245
5498,2116.3719182287523,2284.1949474566245,1616.693435093313,1447.3078859121529,0.0,1616.6557631018095,3218.0684779365365
5499,3114.1992777975847,3459.6574428503072,2875.5991010524986,2853.4211093201,945.1678338239726,4067.576940389616,4330.0
5500,3550.5,3017.180114582,3582.2757834731087,3654.7456685775896,2507.066373468945,2862.2665154938245,3842.2242812826626
5501,3448.730553079016,2926.515980811829,3837.0,3634.455164424926,3468.493019131036,4022.3159636319815,3625.7815864280665
5502,3609.5,3537.289799294379,3632.023855877051,4355.0,4394.5,4468.0,4219.309702881042
5503,2969.036950582435,2946.555625304437,3631.801380965033,3799.305245106726,0.0,3668.0237082651192,3320.0869390343964
5504,2862.1492139045386,3082.7891713037716,3914.450515739184,4168.706154192461,3185.240123718348,4198.272301258643,3328.782332311132
5505,1419.2239066211714,191.21752735181508,1915.6985354432413,2875.7726162616077,2149.8429728702636,2893.371680778177,4292.67101818815
5506,3552.783071863621,3505.7429893372314,3802.6612948388465,4313.742769747054,4149.685300020919,4564.440538748108,4154.838445425703
5507,3299.497061609535,3553.7787557963384,3803.41583933657,3914.1882036894967,3938.797615235643,4373.074972949919,3938.049762770406
5508,3241.0179100675846,3852.5,3945.1708304757744,4327.723452670796,4433.556458312052,4345.730251876832,4174.841332651889
5509,1704.3123038341537,3353.4714226787682,4291.0,4351.61867795925,4647.5,4627.647227562264,4647.0
5510,3637.245465298152,3138.1452054995752,4051.507890330584,4291.77029813983,4500.967132831147,4563.489591045661,4796.0
5511,3946.5,3465.22929865853,3381.049079277143,3168.887169409174,2124.699327252521,3974.137228309781,4036.1676012022835
5512,3114.336154445313,2956.552992323205,2590.8194089146064,4013.565096718936,4309.26497321914,3986.471624668155,4224.509899115881
5513,1781.1413253352698,2498.757144388027,2667.819120166557,2864.4342368901353,3875.2485989011075,3529.2808184167493,3535.0519468559046
5514,3591.275296957211,3093.317380817588,3502.3006888052932,4835.0,4537.3322589305,4661.724720230334,4471.689525546182
5515,2143.9294364638845,1804.5657052986576,1831.1245765523427,3180.8373356548004,3515.618103225227,3435.084474619065,3590.4349518151616
5516,3319.5737260528567,3190.4038148492978,2944.1304933316555,4725.789406505778,3955.3694015855767,5098.5,4553.3996248767735
5517,3879.0642893278764,3516.317607243746,3298.242836829889,4405.9014503843455,3072.1624055514458,4225.897549965199,3667.900741276308
5518,4427.5,3221.2174331524757,3736.80341264808,4454.8413976571055,3684.1679014615934,3874.20980165282,4281.828914787759
5519,2788.064777600882,4434.0,4198.586986115847,4187.340735103713,3954.463905878417,3716.706105559021,3286.741980947906
5520,2711.8203509848777,4230.479863287263,2823.4442416318607,5097.0,3233.851781643336,4878.367590269101,5025.7532065043815
5521,2799.607921433133,4302.966266218297,4867.0,5210.0,5100.776135307111,5349.0,5161.928392244548
5522,0.0,2595.3047066919585,4300.921321768671,5009.967187279079,4451.519148518502,5167.985915145719,5141.2090929331325
5523,3484.2598892043443,2536.1202941267384,2444.6504449631134,3776.6440764140043,2506.3408225870103,3721.53172751102,2946.9824711947485
5524,4360.429756486196,4243.661505261604,4285.7832374811305,4746.130747068383,4406.066604243138,5088.046809846445,4990.455269616213
5525,4822.0,4626.482052011594,4551.059818553357,5127.453925455507,5263.0,5282.6383530474695,5329.0
5526,4383.891215452414,3905.8327197874287,4627.933688981865,5400.5,5339.5,5104.840422276865,5412.0
5527,4770.584141885859,4710.61424649264,4720.192812207943,5405.648356587025,5411.0,5093.317982983324,4076.139659582216
5528,4568.181370176951,4331.275172746715,4914.2831112582635,5129.790408044072,4695.540553863621,5590.612995001698,5274.553838877839
5529,4968.5,4869.922694859008,5102.042361978259,5288.414546132009,4934.404246070058,5532.46716060853,4907.279736650831
5530,4665.971996473334,4442.900905525674,4103.243432789017,5107.505332432478,3819.305595446695,5249.8033299232875,5340.139836397388
5531,4591.354914975718,4095.9666050025467,4447.220226036247,4940.869014265879,3070.1679423604246,4988.847077614476,5082.469102951111
5532,3629.9473310508583,4837.162772607928,4327.866365707145,5677.0,4751.193312075153,5195.684689124424,4805.2989390402545
5533,5358.5,5179.5,5405.22525645359,5524.405378963746,5604.388029787107,5843.5,5869.5
5534,5333.5,5212.087719983465,4675.8766574291,4803.121429051613,4247.167449679716,5576.826020344844,4606.387311651859
5535,3850.4375063735242,4322.234161456394,5518.233864897023,5751.018812639743,5594.938463735665,5730.658425542592,5226.597715182066
5536,4566.2275835309865,2936.0555541280687,4230.791045826601,5939.219521219271,5948.602018938822,5532.373292972219,5577.100603053022
5537,4654.312955446692,4241.504334178377,5028.59582462604,5235.058687719367,5801.492571748545,5601.768935601606,5505.4850741269065
5538,3881.1375321593914,3277.2670233665103,3592.364388628369,4807.565408118615,3604.88009960947,3812.5654062746594,5292.822173967843
5539,4779.799885205902,4984.233659633652,4237.380102343353,5013.568116234889,4264.452641764914,5138.19558401885,4502.624994833337
5540,5584.397460010288,5556.656362232729,5884.0,5845.307912974588,6146.5,5767.052019080451,5907.754031741627
5541,4508.335473134929,5126.315286943933,5791.5,5312.691372066031,5664.430441406333,6101.070735763233,6146.5
5542,4192.0564651392615,5143.840554870027,3560.2541247692584,5712.99424585082,4371.255639075193,6224.751218925898,6213.5
5543,5552.951468797627,5419.722036467851,5508.613029053693,6385.0,5870.26518593812,5663.5965778977115,5027.386269027982
5544,5464.706829916397,5492.616866167767,5303.727895454541,5208.73050967428,1376.01712223708,5484.433351932193,5453.4859017594345
5545,5027.446587293907,5047.583005097363,5559.196669108003,5648.051038742125,779.6591486759671,5937.820890454362,5779.706572048527
5546,5381.678881825199,5602.883667307819,5325.861969618863,5175.769308993608,4543.211278587192,5084.880451396468,4810.64687770659
5547,3954.455843992588,4372.280584848711,5132.447539579066,4841.389512928736,5212.4331729100295,4316.716734630516,2116.9580766990894
